source_row_id,scenario,scenario_family,rail,payment_method,intent_amount,expected_settlement_amount,expected_unmatched_amount,expected_under_settlement_amount,expected_reversal_amount,expected_total_leakage_amount,has_settlement,settlement_delay_days,blank_provider_ref,blank_bank_ref,blank_client_ref
1523,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2052.47,2052.47,0.00,0.00,0.00,0.00,true,2,false,false,false
1524,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,934.20,934.20,0.00,0.00,0.00,0.00,true,2,false,false,false
1525,under_settle_08,under,UPI,UPI,126.23,116.13,0.00,10.10,0.00,10.10,true,1,false,false,false
1526,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4679.22,0.00,4679.22,0.00,0.00,4679.22,false,0,false,false,false
1527,under_settle_15,under,IMPS,BANK_TRANSFER,3449.26,2931.87,0.00,517.39,0.00,517.39,true,2,false,false,false
1528,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,2615.57,0.00,2615.57,0.00,0.00,2615.57,false,0,false,false,false
1529,clean,clean,IMPS,BANK_TRANSFER,2954.71,2954.71,0.00,0.00,0.00,0.00,true,0,false,false,false
1530,clean,clean,UPI,UPI,4416.33,4416.33,0.00,0.00,0.00,0.00,true,0,false,false,false
1531,clean,clean,UPI,UPI,3525.64,3525.64,0.00,0.00,0.00,0.00,true,0,false,false,false
1532,unmatched_intent,unmatched,UPI,UPI,805.32,0.00,805.32,0.00,0.00,805.32,false,0,false,false,false
1533,clean,clean,UPI,UPI,3999.02,3999.02,0.00,0.00,0.00,0.00,true,0,false,false,false
1534,under_settle_08,under,UPI,UPI,4412.02,4059.06,0.00,352.96,0.00,352.96,true,1,false,false,false
1535,clean,clean,UPI,UPI,2035.82,2035.82,0.00,0.00,0.00,0.00,true,0,false,false,false
1536,under_settle_08,under,IMPS,BANK_TRANSFER,3573.35,3287.48,0.00,285.87,0.00,285.87,true,1,false,false,false
1537,under_settle_30,under,UPI,UPI,3165.02,2215.51,0.00,949.51,0.00,949.51,true,3,false,false,false
1538,clean,clean,UPI,UPI,3798.15,3798.15,0.00,0.00,0.00,0.00,true,0,false,false,false
1539,clean,clean,IMPS,BANK_TRANSFER,2867.87,2867.87,0.00,0.00,0.00,0.00,true,0,false,false,false
1540,under_settle_15,under,UPI,UPI,2918.17,2480.44,0.00,437.73,0.00,437.73,true,2,false,false,false
1541,under_settle_15,under,IMPS,BANK_TRANSFER,250.11,212.59,0.00,37.52,0.00,37.52,true,2,false,false,false
1542,clean,clean,UPI,UPI,4316.68,4316.68,0.00,0.00,0.00,0.00,true,0,false,false,false
1543,clean_delay_5d,clean_delay,UPI,UPI,324.41,324.41,0.00,0.00,0.00,0.00,true,5,false,false,false
1544,clean,clean,UPI,UPI,4180.27,4180.27,0.00,0.00,0.00,0.00,true,0,false,false,false
1545,clean,clean,UPI,UPI,1124.19,1124.19,0.00,0.00,0.00,0.00,true,0,false,false,false
1546,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2536.26,2536.26,0.00,0.00,0.00,0.00,true,2,false,false,false
1547,clean,clean,UPI,UPI,4367.82,4367.82,0.00,0.00,0.00,0.00,true,0,false,false,false
1548,clean,clean,IMPS,BANK_TRANSFER,1697.79,1697.79,0.00,0.00,0.00,0.00,true,0,false,false,false
1549,unmatched_intent,unmatched,UPI,UPI,2994.46,0.00,2994.46,0.00,0.00,2994.46,false,0,false,false,false
1550,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3005.26,0.00,3005.26,0.00,0.00,3005.26,false,0,false,false,false
1551,clean,clean,UPI,UPI,4684.72,4684.72,0.00,0.00,0.00,0.00,true,0,false,false,false
1552,clean,clean,IMPS,BANK_TRANSFER,855.09,855.09,0.00,0.00,0.00,0.00,true,0,false,false,false
1553,clean,clean,IMPS,BANK_TRANSFER,4144.14,4144.14,0.00,0.00,0.00,0.00,true,0,false,false,false
1554,clean,clean,IMPS,BANK_TRANSFER,1928.89,1928.89,0.00,0.00,0.00,0.00,true,0,false,false,false
1555,clean,clean,UPI,UPI,782.91,782.91,0.00,0.00,0.00,0.00,true,0,false,false,false
1556,under_settle_15_ref_stress,under_ref_stress,UPI,UPI,366.73,311.72,0.00,55.01,0.00,55.01,true,4,true,false,false
1557,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4980.80,0.00,4980.80,0.00,0.00,4980.80,false,0,false,false,false
1558,under_settle_08,under,IMPS,BANK_TRANSFER,1988.90,1829.79,0.00,159.11,0.00,159.11,true,1,false,false,false
1559,clean,clean,IMPS,BANK_TRANSFER,1179.36,1179.36,0.00,0.00,0.00,0.00,true,0,false,false,false
1560,clean_delay_5d,clean_delay,UPI,UPI,2847.47,2847.47,0.00,0.00,0.00,0.00,true,5,false,false,false
1561,clean,clean,UPI,UPI,1944.57,1944.57,0.00,0.00,0.00,0.00,true,0,false,false,false
1562,under_settle_08,under,IMPS,BANK_TRANSFER,1071.56,985.84,0.00,85.72,0.00,85.72,true,1,false,false,false
1563,under_settle_15_ref_stress,under_ref_stress,IMPS,BANK_TRANSFER,4019.57,3416.63,0.00,602.94,0.00,602.94,true,4,true,false,false
1564,under_settle_15,under,IMPS,BANK_TRANSFER,3979.14,3382.27,0.00,596.87,0.00,596.87,true,2,false,false,false
1565,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2041.18,2041.18,0.00,0.00,0.00,0.00,true,2,false,false,false
1566,clean,clean,UPI,UPI,1252.32,1252.32,0.00,0.00,0.00,0.00,true,0,false,false,false
1567,under_settle_08,under,UPI,UPI,824.44,758.48,0.00,65.96,0.00,65.96,true,1,false,false,false
1568,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,895.82,895.82,0.00,0.00,0.00,0.00,true,2,false,false,false
1569,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1572.89,0.00,1572.89,0.00,0.00,1572.89,false,0,false,false,false
1570,clean_delay_2d,clean_delay,UPI,UPI,2772.16,2772.16,0.00,0.00,0.00,0.00,true,2,false,false,false
1571,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3350.23,0.00,3350.23,0.00,0.00,3350.23,false,0,false,false,false
1572,clean,clean,UPI,UPI,4785.83,4785.83,0.00,0.00,0.00,0.00,true,0,false,false,false
1573,under_settle_15,under,UPI,UPI,3226.40,2742.44,0.00,483.96,0.00,483.96,true,2,false,false,false
1574,clean_delay_2d,clean_delay,UPI,UPI,2132.06,2132.06,0.00,0.00,0.00,0.00,true,2,false,false,false
1575,clean,clean,IMPS,BANK_TRANSFER,1606.48,1606.48,0.00,0.00,0.00,0.00,true,0,false,false,false
1576,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4177.35,0.00,4177.35,0.00,0.00,4177.35,false,0,false,false,false
1577,under_settle_08,under,IMPS,BANK_TRANSFER,3001.72,2761.58,0.00,240.14,0.00,240.14,true,1,false,false,false
1578,clean,clean,IMPS,BANK_TRANSFER,4011.90,4011.90,0.00,0.00,0.00,0.00,true,0,false,false,false
1579,clean_delay_2d,clean_delay,UPI,UPI,3839.48,3839.48,0.00,0.00,0.00,0.00,true,2,false,false,false
1580,clean,clean,IMPS,BANK_TRANSFER,3564.35,3564.35,0.00,0.00,0.00,0.00,true,0,false,false,false
1581,under_settle_30,under,IMPS,BANK_TRANSFER,3638.58,2547.01,0.00,1091.57,0.00,1091.57,true,3,false,false,false
1582,under_settle_08,under,IMPS,BANK_TRANSFER,3703.24,3406.98,0.00,296.26,0.00,296.26,true,1,false,false,false
1583,clean,clean,UPI,UPI,1523.95,1523.95,0.00,0.00,0.00,0.00,true,0,false,false,false
1584,clean,clean,UPI,UPI,4477.62,4477.62,0.00,0.00,0.00,0.00,true,0,false,false,false
1585,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4670.50,0.00,4670.50,0.00,0.00,4670.50,false,0,false,false,false
1586,under_settle_08,under,UPI,UPI,1354.23,1245.89,0.00,108.34,0.00,108.34,true,1,false,false,false
1587,under_settle_08,under,UPI,UPI,269.97,248.37,0.00,21.60,0.00,21.60,true,1,false,false,false
1588,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1789.39,0.00,1789.39,0.00,0.00,1789.39,false,0,false,false,false
1589,under_settle_08,under,UPI,UPI,899.38,827.43,0.00,71.95,0.00,71.95,true,1,false,false,false
1590,clean,clean,UPI,UPI,3415.21,3415.21,0.00,0.00,0.00,0.00,true,0,false,false,false
1591,unmatched_intent,unmatched,UPI,UPI,4488.51,0.00,4488.51,0.00,0.00,4488.51,false,0,false,false,false
1592,clean,clean,IMPS,BANK_TRANSFER,262.25,262.25,0.00,0.00,0.00,0.00,true,0,false,false,false
1593,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,2657.88,0.00,2657.88,0.00,0.00,2657.88,false,0,false,false,false
1594,unmatched_intent,unmatched,UPI,UPI,660.16,0.00,660.16,0.00,0.00,660.16,false,0,false,false,false
1595,clean,clean,IMPS,BANK_TRANSFER,4662.15,4662.15,0.00,0.00,0.00,0.00,true,0,false,false,false
1596,clean,clean,UPI,UPI,2970.46,2970.46,0.00,0.00,0.00,0.00,true,0,false,false,false
1597,unmatched_intent,unmatched,UPI,UPI,2929.23,0.00,2929.23,0.00,0.00,2929.23,false,0,false,false,false
1598,clean,clean,IMPS,BANK_TRANSFER,4522.09,4522.09,0.00,0.00,0.00,0.00,true,0,false,false,false
1599,clean,clean,UPI,UPI,4473.35,4473.35,0.00,0.00,0.00,0.00,true,0,false,false,false
1600,under_settle_08,under,IMPS,BANK_TRANSFER,3104.90,2856.51,0.00,248.39,0.00,248.39,true,1,false,false,false
1601,under_settle_15,under,IMPS,BANK_TRANSFER,2467.17,2097.09,0.00,370.08,0.00,370.08,true,2,false,false,false
1602,under_settle_15,under,IMPS,BANK_TRANSFER,2393.34,2034.34,0.00,359.00,0.00,359.00,true,2,false,false,false
1603,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,2818.77,2818.77,0.00,0.00,0.00,0.00,true,5,false,false,false
1604,clean,clean,IMPS,BANK_TRANSFER,2555.31,2555.31,0.00,0.00,0.00,0.00,true,0,false,false,false
1605,under_settle_15,under,IMPS,BANK_TRANSFER,4052.06,3444.25,0.00,607.81,0.00,607.81,true,2,false,false,false
1606,clean_delay_2d,clean_delay,UPI,UPI,491.89,491.89,0.00,0.00,0.00,0.00,true,2,false,false,false
1607,clean,clean,IMPS,BANK_TRANSFER,1682.69,1682.69,0.00,0.00,0.00,0.00,true,0,false,false,false
1608,unmatched_intent,unmatched,UPI,UPI,3633.47,0.00,3633.47,0.00,0.00,3633.47,false,0,false,false,false
1609,clean,clean,UPI,UPI,3608.08,3608.08,0.00,0.00,0.00,0.00,true,0,false,false,false
1610,clean,clean,IMPS,BANK_TRANSFER,3863.95,3863.95,0.00,0.00,0.00,0.00,true,0,false,false,false
1611,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2887.48,2887.48,0.00,0.00,0.00,0.00,true,2,false,false,false
1612,under_settle_15,under,IMPS,BANK_TRANSFER,3480.98,2958.83,0.00,522.15,0.00,522.15,true,2,false,false,false
1613,clean,clean,UPI,UPI,4416.69,4416.69,0.00,0.00,0.00,0.00,true,0,false,false,false
1614,clean,clean,UPI,UPI,3494.84,3494.84,0.00,0.00,0.00,0.00,true,0,false,false,false
1615,unmatched_intent,unmatched,UPI,UPI,4252.20,0.00,4252.20,0.00,0.00,4252.20,false,0,false,false,false
1616,under_settle_15,under,UPI,UPI,2549.16,2166.79,0.00,382.37,0.00,382.37,true,2,false,false,false
1617,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3337.73,0.00,3337.73,0.00,0.00,3337.73,false,0,false,false,false
1618,clean,clean,IMPS,BANK_TRANSFER,478.15,478.15,0.00,0.00,0.00,0.00,true,0,false,false,false
1619,clean,clean,UPI,UPI,3594.69,3594.69,0.00,0.00,0.00,0.00,true,0,false,false,false
1620,under_settle_08,under,UPI,UPI,3336.75,3069.81,0.00,266.94,0.00,266.94,true,1,false,false,false
1621,clean_delay_2d,clean_delay,UPI,UPI,4339.41,4339.41,0.00,0.00,0.00,0.00,true,2,false,false,false
1622,under_settle_15_ref_stress,under_ref_stress,IMPS,BANK_TRANSFER,4272.89,3631.96,0.00,640.93,0.00,640.93,true,4,true,false,false
1623,clean,clean,IMPS,BANK_TRANSFER,1711.05,1711.05,0.00,0.00,0.00,0.00,true,0,false,false,false
1624,clean,clean,UPI,UPI,2475.11,2475.11,0.00,0.00,0.00,0.00,true,0,false,false,false
1625,clean,clean,IMPS,BANK_TRANSFER,532.04,532.04,0.00,0.00,0.00,0.00,true,0,false,false,false
1626,clean,clean,IMPS,BANK_TRANSFER,364.82,364.82,0.00,0.00,0.00,0.00,true,0,false,false,false
1627,under_settle_15,under,UPI,UPI,2762.73,2348.32,0.00,414.41,0.00,414.41,true,2,false,false,false
1628,under_settle_08,under,UPI,UPI,3501.96,3221.80,0.00,280.16,0.00,280.16,true,1,false,false,false
1629,unmatched_intent,unmatched,UPI,UPI,989.80,0.00,989.80,0.00,0.00,989.80,false,0,false,false,false
1630,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1877.23,0.00,1877.23,0.00,0.00,1877.23,false,0,false,false,false
1631,under_settle_08,under,IMPS,BANK_TRANSFER,3465.78,3188.52,0.00,277.26,0.00,277.26,true,1,false,false,false
1632,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,269.55,269.55,0.00,0.00,0.00,0.00,true,2,false,false,false
1633,under_settle_08,under,IMPS,BANK_TRANSFER,1068.58,983.09,0.00,85.49,0.00,85.49,true,1,false,false,false
1634,under_settle_30,under,UPI,UPI,836.56,585.59,0.00,250.97,0.00,250.97,true,3,false,false,false
1635,clean,clean,IMPS,BANK_TRANSFER,720.24,720.24,0.00,0.00,0.00,0.00,true,0,false,false,false
1636,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1836.62,0.00,1836.62,0.00,0.00,1836.62,false,0,false,false,false
1637,under_settle_30,under,UPI,UPI,3586.12,2510.28,0.00,1075.84,0.00,1075.84,true,3,false,false,false
1638,clean,clean,UPI,UPI,1967.42,1967.42,0.00,0.00,0.00,0.00,true,0,false,false,false
1639,unmatched_intent,unmatched,UPI,UPI,4071.16,0.00,4071.16,0.00,0.00,4071.16,false,0,false,false,false
1640,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,1007.84,1007.84,0.00,0.00,0.00,0.00,true,2,false,false,false
1641,clean,clean,IMPS,BANK_TRANSFER,2181.60,2181.60,0.00,0.00,0.00,0.00,true,0,false,false,false
1642,clean,clean,IMPS,BANK_TRANSFER,105.43,105.43,0.00,0.00,0.00,0.00,true,0,false,false,false
1643,clean,clean,IMPS,BANK_TRANSFER,4130.37,4130.37,0.00,0.00,0.00,0.00,true,0,false,false,false
1644,ref_stress_clean,ref_stress,UPI,UPI,4793.74,4793.74,0.00,0.00,0.00,0.00,true,1,true,true,false
1645,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,4181.14,4181.14,0.00,0.00,0.00,0.00,true,2,false,false,false
1646,under_settle_08,under,IMPS,BANK_TRANSFER,4566.21,4200.91,0.00,365.30,0.00,365.30,true,1,false,false,false
1647,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2587.03,2587.03,0.00,0.00,0.00,0.00,true,2,false,false,false
1648,clean,clean,IMPS,BANK_TRANSFER,2149.16,2149.16,0.00,0.00,0.00,0.00,true,0,false,false,false
1649,clean,clean,IMPS,BANK_TRANSFER,3084.51,3084.51,0.00,0.00,0.00,0.00,true,0,false,false,false
1650,clean,clean,UPI,UPI,973.54,973.54,0.00,0.00,0.00,0.00,true,0,false,false,false
1651,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,3699.35,3699.35,0.00,0.00,0.00,0.00,true,2,false,false,false
1652,clean_delay_2d,clean_delay,UPI,UPI,974.17,974.17,0.00,0.00,0.00,0.00,true,2,false,false,false
1653,under_settle_15_ref_stress,under_ref_stress,UPI,UPI,3134.75,2664.54,0.00,470.21,0.00,470.21,true,4,true,false,false
1654,clean,clean,UPI,UPI,1833.02,1833.02,0.00,0.00,0.00,0.00,true,0,false,false,false
1655,clean,clean,UPI,UPI,4207.50,4207.50,0.00,0.00,0.00,0.00,true,0,false,false,false
1656,clean_delay_5d,clean_delay,UPI,UPI,4729.44,4729.44,0.00,0.00,0.00,0.00,true,5,false,false,false
1657,clean,clean,IMPS,BANK_TRANSFER,3287.29,3287.29,0.00,0.00,0.00,0.00,true,0,false,false,false
1658,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,2538.40,2538.40,0.00,0.00,0.00,0.00,true,2,false,false,false
1659,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3369.06,0.00,3369.06,0.00,0.00,3369.06,false,0,false,false,false
1660,clean,clean,UPI,UPI,4625.32,4625.32,0.00,0.00,0.00,0.00,true,0,false,false,false
1661,under_settle_08,under,UPI,UPI,4737.71,4358.69,0.00,379.02,0.00,379.02,true,1,false,false,false
1662,clean,clean,UPI,UPI,2923.63,2923.63,0.00,0.00,0.00,0.00,true,0,false,false,false
1663,under_settle_08,under,IMPS,BANK_TRANSFER,128.16,117.91,0.00,10.25,0.00,10.25,true,1,false,false,false
1664,clean_delay_2d,clean_delay,UPI,UPI,2058.79,2058.79,0.00,0.00,0.00,0.00,true,2,false,false,false
1665,clean,clean,UPI,UPI,2065.37,2065.37,0.00,0.00,0.00,0.00,true,0,false,false,false
1666,under_settle_08,under,UPI,UPI,419.65,386.08,0.00,33.57,0.00,33.57,true,1,false,false,false
1667,clean,clean,UPI,UPI,749.60,749.60,0.00,0.00,0.00,0.00,true,0,false,false,false
1668,clean,clean,IMPS,BANK_TRANSFER,3060.51,3060.51,0.00,0.00,0.00,0.00,true,0,false,false,false
1669,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,2103.11,0.00,2103.11,0.00,0.00,2103.11,false,0,false,false,false
1670,clean,clean,IMPS,BANK_TRANSFER,1041.38,1041.38,0.00,0.00,0.00,0.00,true,0,false,false,false
1671,clean,clean,UPI,UPI,3001.52,3001.52,0.00,0.00,0.00,0.00,true,0,false,false,false
1672,under_settle_15,under,UPI,UPI,4210.71,3579.10,0.00,631.61,0.00,631.61,true,2,false,false,false
1673,under_settle_08,under,IMPS,BANK_TRANSFER,4807.45,4422.85,0.00,384.60,0.00,384.60,true,1,false,false,false
1674,unmatched_intent,unmatched,UPI,UPI,4639.10,0.00,4639.10,0.00,0.00,4639.10,false,0,false,false,false
1675,under_settle_08,under,IMPS,BANK_TRANSFER,3370.24,3100.62,0.00,269.62,0.00,269.62,true,1,false,false,false
1676,under_settle_15,under,IMPS,BANK_TRANSFER,1745.61,1483.77,0.00,261.84,0.00,261.84,true,2,false,false,false
1677,clean_delay_2d,clean_delay,UPI,UPI,1661.59,1661.59,0.00,0.00,0.00,0.00,true,2,false,false,false
1678,unmatched_intent,unmatched,UPI,UPI,2292.42,0.00,2292.42,0.00,0.00,2292.42,false,0,false,false,false
1679,under_settle_08,under,IMPS,BANK_TRANSFER,3091.89,2844.54,0.00,247.35,0.00,247.35,true,1,false,false,false
1680,under_settle_15,under,UPI,UPI,1894.01,1609.91,0.00,284.10,0.00,284.10,true,2,false,false,false
1681,clean,clean,IMPS,BANK_TRANSFER,1843.65,1843.65,0.00,0.00,0.00,0.00,true,0,false,false,false
1682,clean,clean,IMPS,BANK_TRANSFER,1714.75,1714.75,0.00,0.00,0.00,0.00,true,0,false,false,false
1683,ref_stress_clean,ref_stress,UPI,UPI,1838.34,1838.34,0.00,0.00,0.00,0.00,true,1,true,true,false
1684,clean,clean,UPI,UPI,2793.57,2793.57,0.00,0.00,0.00,0.00,true,0,false,false,false
1685,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4128.52,0.00,4128.52,0.00,0.00,4128.52,false,0,false,false,false
1686,clean,clean,UPI,UPI,822.52,822.52,0.00,0.00,0.00,0.00,true,0,false,false,false
1687,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,1041.88,0.00,1041.88,0.00,0.00,1041.88,false,0,false,false,false
1688,clean,clean,UPI,UPI,3605.51,3605.51,0.00,0.00,0.00,0.00,true,0,false,false,false
1689,clean_delay_2d,clean_delay,UPI,UPI,4627.87,4627.87,0.00,0.00,0.00,0.00,true,2,false,false,false
1690,under_settle_30,under,UPI,UPI,555.90,389.13,0.00,166.77,0.00,166.77,true,3,false,false,false
1691,unmatched_intent,unmatched,UPI,UPI,1295.59,0.00,1295.59,0.00,0.00,1295.59,false,0,false,false,false
1692,under_settle_08,under,IMPS,BANK_TRANSFER,1626.23,1496.13,0.00,130.10,0.00,130.10,true,1,false,false,false
1693,clean,clean,UPI,UPI,1030.30,1030.30,0.00,0.00,0.00,0.00,true,0,false,false,false
1694,under_settle_08,under,UPI,UPI,111.40,102.49,0.00,8.91,0.00,8.91,true,1,false,false,false
1695,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,304.84,304.84,0.00,0.00,0.00,0.00,true,2,false,false,false
1696,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4199.33,0.00,4199.33,0.00,0.00,4199.33,false,0,false,false,false
1697,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,1307.38,1307.38,0.00,0.00,0.00,0.00,true,5,false,false,false
1698,clean_delay_2d,clean_delay,UPI,UPI,4240.17,4240.17,0.00,0.00,0.00,0.00,true,2,false,false,false
1699,ref_stress_clean,ref_stress,UPI,UPI,405.00,405.00,0.00,0.00,0.00,0.00,true,1,true,true,false
1700,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,3749.98,3749.98,0.00,0.00,0.00,0.00,true,2,false,false,false
1701,under_settle_08,under,IMPS,BANK_TRANSFER,1450.06,1334.06,0.00,116.00,0.00,116.00,true,1,false,false,false
1702,under_settle_15,under,IMPS,BANK_TRANSFER,525.42,446.61,0.00,78.81,0.00,78.81,true,2,false,false,false
1703,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3418.01,0.00,3418.01,0.00,0.00,3418.01,false,0,false,false,false
1704,under_settle_15_ref_stress,under_ref_stress,UPI,UPI,1317.71,1120.05,0.00,197.66,0.00,197.66,true,4,true,false,false
1705,under_settle_15,under,UPI,UPI,1416.73,1204.22,0.00,212.51,0.00,212.51,true,2,false,false,false
1706,clean,clean,IMPS,BANK_TRANSFER,324.86,324.86,0.00,0.00,0.00,0.00,true,0,false,false,false
1707,clean,clean,UPI,UPI,4933.30,4933.30,0.00,0.00,0.00,0.00,true,0,false,false,false
1708,unmatched_intent,unmatched,UPI,UPI,3534.13,0.00,3534.13,0.00,0.00,3534.13,false,0,false,false,false
1709,unmatched_intent,unmatched,UPI,UPI,3030.72,0.00,3030.72,0.00,0.00,3030.72,false,0,false,false,false
1710,under_settle_08,under,IMPS,BANK_TRANSFER,3769.27,3467.73,0.00,301.54,0.00,301.54,true,1,false,false,false
1711,clean,clean,IMPS,BANK_TRANSFER,2504.00,2504.00,0.00,0.00,0.00,0.00,true,0,false,false,false
1712,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,4254.22,4254.22,0.00,0.00,0.00,0.00,true,5,false,false,false
1713,ref_stress_clean,ref_stress,UPI,UPI,1928.75,1928.75,0.00,0.00,0.00,0.00,true,1,true,true,false
1714,clean,clean,IMPS,BANK_TRANSFER,2557.82,2557.82,0.00,0.00,0.00,0.00,true,0,false,false,false
1715,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4113.66,0.00,4113.66,0.00,0.00,4113.66,false,0,false,false,false
1716,clean_delay_2d,clean_delay,IMPS,BANK_TRANSFER,1534.23,1534.23,0.00,0.00,0.00,0.00,true,2,false,false,false
1717,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,4661.19,4661.19,0.00,0.00,0.00,0.00,true,1,true,true,false
1718,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,4099.45,4099.45,0.00,0.00,0.00,0.00,true,1,true,true,false
1719,under_settle_08,under,UPI,UPI,633.24,582.58,0.00,50.66,0.00,50.66,true,1,false,false,false
1720,ref_stress_clean,ref_stress,IMPS,BANK_TRANSFER,2223.46,2223.46,0.00,0.00,0.00,0.00,true,1,true,true,false
1721,clean,clean,UPI,UPI,4022.03,4022.03,0.00,0.00,0.00,0.00,true,0,false,false,false
1722,clean,clean,UPI,UPI,2946.22,2946.22,0.00,0.00,0.00,0.00,true,0,false,false,false
1723,clean,clean,IMPS,BANK_TRANSFER,4895.46,4895.46,0.00,0.00,0.00,0.00,true,0,false,false,false
1724,under_settle_15,under,IMPS,BANK_TRANSFER,4416.49,3754.02,0.00,662.47,0.00,662.47,true,2,false,false,false
1725,clean_delay_5d,clean_delay,UPI,UPI,1999.69,1999.69,0.00,0.00,0.00,0.00,true,5,false,false,false
1726,unmatched_intent,unmatched,UPI,UPI,1584.84,0.00,1584.84,0.00,0.00,1584.84,false,0,false,false,false
1727,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,912.23,0.00,912.23,0.00,0.00,912.23,false,0,false,false,false
1728,clean,clean,UPI,UPI,3380.66,3380.66,0.00,0.00,0.00,0.00,true,0,false,false,false
1729,clean,clean,UPI,UPI,2135.97,2135.97,0.00,0.00,0.00,0.00,true,0,false,false,false
1730,under_settle_08,under,UPI,UPI,4861.96,4473.00,0.00,388.96,0.00,388.96,true,1,false,false,false
1731,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,1688.16,1688.16,0.00,0.00,0.00,0.00,true,5,false,false,false
1732,clean,clean,UPI,UPI,1209.93,1209.93,0.00,0.00,0.00,0.00,true,0,false,false,false
1733,clean,clean,UPI,UPI,4153.58,4153.58,0.00,0.00,0.00,0.00,true,0,false,false,false
1734,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,3188.20,0.00,3188.20,0.00,0.00,3188.20,false,0,false,false,false
1735,under_settle_15,under,IMPS,BANK_TRANSFER,4832.03,4107.23,0.00,724.80,0.00,724.80,true,2,false,false,false
1736,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,2410.67,0.00,2410.67,0.00,0.00,2410.67,false,0,false,false,false
1737,unmatched_intent,unmatched,UPI,UPI,2619.95,0.00,2619.95,0.00,0.00,2619.95,false,0,false,false,false
1738,clean,clean,UPI,UPI,3313.63,3313.63,0.00,0.00,0.00,0.00,true,0,false,false,false
1739,clean_delay_5d,clean_delay,IMPS,BANK_TRANSFER,4429.62,4429.62,0.00,0.00,0.00,0.00,true,5,false,false,false
1740,under_settle_15,under,UPI,UPI,1931.48,1641.76,0.00,289.72,0.00,289.72,true,2,false,false,false
1741,clean,clean,IMPS,BANK_TRANSFER,1069.92,1069.92,0.00,0.00,0.00,0.00,true,0,false,false,false
1742,under_settle_08,under,IMPS,BANK_TRANSFER,855.81,787.35,0.00,68.46,0.00,68.46,true,1,false,false,false
1743,under_settle_30,under,UPI,UPI,3128.62,2190.03,0.00,938.59,0.00,938.59,true,3,false,false,false
1744,unmatched_intent,unmatched,IMPS,BANK_TRANSFER,4226.77,0.00,4226.77,0.00,0.00,4226.77,false,0,false,false,false
1745,under_settle_30,under,IMPS,BANK_TRANSFER,3853.88,2697.72,0.00,1156.16,0.00,1156.16,true,3,false,false,false
1746,clean,clean,UPI,UPI,1490.06,1490.06,0.00,0.00,0.00,0.00,true,0,false,false,false
1747,clean,clean,UPI,UPI,2120.50,2120.50,0.00,0.00,0.00,0.00,true,0,false,false,false
1748,clean,clean,UPI,UPI,3108.58,3108.58,0.00,0.00,0.00,0.00,true,0,false,false,false
1749,clean,clean,IMPS,BANK_TRANSFER,1743.09,1743.09,0.00,0.00,0.00,0.00,true,0,false,false,false
