row_id,synthetic_flag,parent_batch_id,batch_id,scenario_family,batch_template,generation_version,sample_weight,batch_total_intended_amount_minor,batch_intent_count,batch_avg_amount_minor,batch_max_amount_minor,batch_min_amount_minor,batch_amount_stddev,batch_same_beneficiary_amount_density,batch_max_pair_count,client_payout_ref_coverage_rate,currency,source_system,rail,created_hour,created_day_of_week,weekend_flag,intent_type,parse_success_rate,mapping_confidence_score,required_field_completeness_rate,canonicalization_error_rate,missing_required_field_rate,unknown_column_count,invalid_amount_rate,invalid_beneficiary_rate,provider_key,provider_missing_provider_ref_rate,provider_missing_client_ref_rate,provider_settlement_delay_p50_days,provider_settlement_delay_p95_days,settlement_delay_p50_days,settlement_delay_p95_days,predicted_leakage_rate,target_leakage_amount_minor
synthetic::LEAK_BATCH_009::010,1,LEAK_BATCH_009,SYN_09_010,under_heavy,under_heavy,v1,1.00,593303.069999,208,2750.005152,5226.399254,246.841992,1253.204383,0.009319,1,0.988399,INR,Razorpay,IMPS,6,1,0,PAYOUT,0.999084,0.920000,0.990000,0.006654,0.000000,1,0.000102,0.000000,razorpay,0.130767,0.000000,1.523415,4.602740,0.972330,4.000000,0.030000,17799.092100
synthetic::LEAK_BATCH_009::011,1,LEAK_BATCH_009,SYN_09_011,under_heavy,under_heavy,v1,1.00,631346.157244,217,2916.696045,5106.161515,60.999759,1405.586192,0.013727,2,0.982530,INR,Razorpay,IMPS,9,1,0,PAYOUT,0.983155,0.864252,0.969791,0.014318,0.013235,2,0.005611,0.002010,razorpay,0.171087,0.005022,1.414657,5.648507,1.371859,5.118455,0.034245,21620.579738
synthetic::LEAK_BATCH_009::012,1,LEAK_BATCH_009,SYN_09_012,under_heavy,under_heavy,v1,1.00,657257.130499,229,2812.518378,4778.741187,56.250368,1468.905237,0.022176,2,0.970970,INR,Razorpay,IMPS,9,1,0,PAYOUT,0.999749,0.853912,0.987698,0.003317,0.003343,0,0.004056,0.000000,razorpay,0.162352,0.013750,1.000000,4.676936,0.839712,4.902539,0.043632,28677.388720
synthetic::LEAK_BATCH_009::013,1,LEAK_BATCH_009,SYN_09_013,under_heavy,under_heavy,v1,1.00,577183.188938,225,2557.512668,4575.957141,182.238547,1461.042279,0.021985,3,0.983052,INR,Razorpay,IMPS,8,1,0,PAYOUT,0.988552,0.866425,0.982408,0.009731,0.009770,1,0.000255,0.000431,razorpay,0.154213,0.006370,2.138037,5.875609,1.768404,5.525223,0.047688,27524.861747
synthetic::LEAK_BATCH_009::014,1,LEAK_BATCH_009,SYN_09_014,under_heavy,under_heavy,v1,1.00,541065.556495,204,2691.416713,5023.683453,129.691264,1417.279840,0.024748,3,0.987686,INR,Razorpay,UPI,7,2,0,PAYOUT,0.976954,0.906180,0.971645,0.019589,0.013223,0,0.002006,0.003409,razorpay,0.149018,0.003598,1.539445,6.388572,1.479904,5.689570,0.049407,26732.598725
synthetic::LEAK_BATCH_009::015,1,LEAK_BATCH_009,SYN_09_015,under_heavy,under_heavy,v1,1.00,588012.285772,230,2582.877941,4965.568255,90.118195,1558.310957,0.011856,3,0.967891,INR,Razorpay,IMPS,8,0,0,PAYOUT,0.989289,0.840369,0.954725,0.009104,0.024187,1,0.001404,0.002265,razorpay,0.143537,0.002940,1.818474,5.598413,1.880049,5.357533,0.062554,36782.658913
synthetic::LEAK_BATCH_009::016,1,LEAK_BATCH_009,SYN_09_016,under_heavy,under_heavy,v1,1.00,587887.354648,205,2940.425895,4781.024764,58.808518,1532.199821,0.000000,2,0.996743,INR,Razorpay,IMPS,8,4,0,PAYOUT,1.000000,0.859401,0.974543,0.002024,0.012324,1,0.001737,0.002516,razorpay,0.161086,0.004287,1.658609,4.533479,1.609270,5.075046,0.030294,17809.517822
synthetic::LEAK_BATCH_009::017,1,LEAK_BATCH_009,SYN_09_017,under_heavy,under_heavy,v1,1.00,533216.523496,190,2849.117499,4952.383260,63.469187,1417.759169,0.030632,3,0.995178,INR,Razorpay,IMPS,9,1,0,PAYOUT,0.982837,0.853286,0.968183,0.014589,0.018403,1,0.003746,0.002397,razorpay,0.176651,0.005799,1.875377,5.638402,1.917924,4.895570,0.061663,32879.602382
synthetic::LEAK_BATCH_009::018,1,LEAK_BATCH_009,SYN_09_018,under_heavy,under_heavy,v1,1.00,522369.942970,198,2584.114428,4334.766659,93.974507,1474.441006,0.028580,3,0.974058,INR,Razorpay,IMPS,7,1,0,PAYOUT,0.986148,0.863865,0.990000,0.011774,0.000000,1,0.002331,0.000000,razorpay,0.137307,0.007167,1.124938,4.000000,1.731666,4.249301,0.033040,17258.900288
synthetic::LEAK_BATCH_009::019,1,LEAK_BATCH_009,SYN_09_019,under_heavy,under_heavy,v1,1.00,561594.196457,208,2739.091741,4650.752774,54.781835,1497.230755,0.004079,3,0.972880,INR,Razorpay,UPI,9,1,0,PAYOUT,0.985852,0.845450,0.973214,0.016867,0.011707,2,0.001807,0.002883,razorpay,0.154806,0.005381,1.702411,6.575297,1.593366,6.112290,0.070978,39860.943600
synthetic::LEAK_BATCH_009::020,1,LEAK_BATCH_009,SYN_09_020,under_heavy,under_heavy,v1,1.00,559662.907590,193,2817.803077,5299.963769,85.512034,1381.086570,0.015990,2,0.997930,INR,Razorpay,IMPS,6,1,0,PAYOUT,1.000000,0.920000,0.988662,0.002698,0.000000,0,0.000269,0.000000,razorpay,0.124680,0.000936,1.079263,4.648515,0.933508,4.589925,0.050520,28274.379756
synthetic::LEAK_BATCH_010::001,1,LEAK_BATCH_010,SYN_10_001,under_heavy,under_heavy,v1,1.00,584792.445406,226,2640.150471,5329.026480,161.386592,1409.151776,0.017847,3,0.964099,INR,Razorpay,IMPS,6,5,1,PAYOUT,0.980475,0.851482,0.965918,0.016597,0.015838,2,0.001480,0.000467,razorpay,0.159764,0.015000,1.545687,5.337078,1.747925,5.874953,0.054556,31903.764860
synthetic::LEAK_BATCH_010::002,1,LEAK_BATCH_010,SYN_10_002,under_heavy,under_heavy,v1,1.00,584486.235541,231,2587.445176,5032.883253,51.748904,1480.146544,0.000000,2,0.980280,INR,Razorpay,IMPS,7,2,0,PAYOUT,0.979728,0.805456,0.976194,0.017231,0.014046,2,0.001684,0.000000,razorpay,0.147737,0.005444,2.173362,5.262253,2.105031,5.332157,0.030000,17534.587066
synthetic::LEAK_BATCH_010::003,1,LEAK_BATCH_010,SYN_10_003,under_heavy,under_heavy,v1,1.00,574432.490226,217,2711.954655,5011.028096,54.239093,1422.495663,0.017672,3,0.993085,INR,Razorpay,UPI,9,6,1,PAYOUT,1.000000,0.825312,0.974494,0.009825,0.013618,2,0.002010,0.001608,razorpay,0.163764,0.010297,2.513282,5.432554,2.133256,5.144048,0.043405,24933.473127
synthetic::LEAK_BATCH_010::004,1,LEAK_BATCH_010,SYN_10_004,under_heavy,under_heavy,v1,1.00,602311.401915,234,2530.536753,4766.485425,223.635047,1362.098117,0.050000,3,0.982924,INR,Razorpay,IMPS,8,2,0,PAYOUT,1.000000,0.891721,0.978276,0.008084,0.017241,1,0.003836,0.000000,razorpay,0.136455,0.000000,1.479308,5.300824,1.369403,5.062608,0.048937,29475.206408
synthetic::LEAK_BATCH_010::005,1,LEAK_BATCH_010,SYN_10_005,under_heavy,under_heavy,v1,1.00,574524.945698,220,2619.672722,5141.062917,268.530304,1261.510373,0.028474,2,0.998978,INR,Razorpay,IMPS,8,2,0,PAYOUT,0.990992,0.897249,0.977621,0.007657,0.000000,1,0.000693,0.004913,razorpay,0.140770,0.000000,1.459577,4.857806,1.423306,4.775604,0.040238,23117.929410
synthetic::LEAK_BATCH_010::006,1,LEAK_BATCH_010,SYN_10_006,under_heavy,under_heavy,v1,1.00,699383.046802,246,2845.837059,5439.040858,69.594091,1334.855139,0.033387,3,0.974460,INR,Razorpay,IMPS,8,5,1,PAYOUT,0.979245,0.894144,0.989427,0.017642,0.002604,1,0.000880,0.000000,razorpay,0.144912,0.007319,1.871615,4.407388,1.985829,4.695591,0.034700,24268.663394
synthetic::LEAK_BATCH_010::007,1,LEAK_BATCH_010,SYN_10_007,under_heavy,under_heavy,v1,1.00,572113.284292,213,2690.876202,5364.532237,132.835566,1488.672525,0.000000,2,0.976175,INR,Razorpay,UPI,9,2,0,PAYOUT,0.984490,0.849393,0.985573,0.013183,0.007314,2,0.001609,0.004283,razorpay,0.147402,0.002067,1.442335,5.178274,1.501480,5.216750,0.044372,25385.918231
synthetic::LEAK_BATCH_010::008,1,LEAK_BATCH_010,SYN_10_008,under_heavy,under_heavy,v1,1.00,572395.729602,230,2426.895917,4628.161505,63.801567,1403.339418,0.015725,2,0.996120,INR,Razorpay,IMPS,8,0,0,PAYOUT,0.987245,0.859452,0.974711,0.010842,0.000000,0,0.000700,0.003205,razorpay,0.124944,0.000000,1.641576,4.234041,1.339505,4.937770,0.060805,34804.560122
synthetic::LEAK_BATCH_010::009,1,LEAK_BATCH_010,SYN_10_009,under_heavy,under_heavy,v1,1.00,585268.446360,233,2478.230207,4575.232195,180.902787,1592.739810,0.001193,1,0.973316,INR,Razorpay,UPI,7,2,0,PAYOUT,0.988944,0.910034,0.986508,0.009397,0.000000,0,0.000959,0.002178,razorpay,0.124840,0.000969,1.005663,4.372672,1.174696,4.979584,0.033508,19611.401575
synthetic::LEAK_BATCH_010::010,1,LEAK_BATCH_010,SYN_10_010,under_heavy,under_heavy,v1,1.00,612819.744821,231,2695.545116,5667.700409,181.964320,1579.682095,0.003842,2,0.991960,INR,Razorpay,IMPS,9,4,0,PAYOUT,0.990415,0.868931,0.979549,0.008147,0.000000,1,0.001937,0.002382,razorpay,0.139631,0.002801,1.000000,4.636125,1.275954,4.075965,0.049940,30604.422182
synthetic::LEAK_BATCH_010::011,1,LEAK_BATCH_010,SYN_10_011,under_heavy,under_heavy,v1,1.00,618289.643222,239,2531.736150,4454.138972,203.784472,1280.056326,0.002008,3,0.970738,INR,Razorpay,IMPS,9,0,0,PAYOUT,0.973650,0.851317,0.968857,0.020000,0.020540,0,0.005257,0.001057,razorpay,0.154539,0.003553,2.034166,5.965441,1.998648,5.759975,0.047167,29162.879809
synthetic::LEAK_BATCH_010::012,1,LEAK_BATCH_010,SYN_10_012,under_heavy,under_heavy,v1,1.00,581285.482186,218,2635.125532,4867.115678,52.702511,1501.320824,0.000000,2,0.986777,INR,Razorpay,UPI,8,2,0,PAYOUT,0.991662,0.861909,0.977511,0.007087,0.003796,1,0.003764,0.005034,razorpay,0.126188,0.013388,1.727378,5.908458,1.500466,5.671805,0.060773,35326.504734
synthetic::LEAK_BATCH_010::013,1,LEAK_BATCH_010,SYN_10_013,under_heavy,under_heavy,v1,1.00,629601.832990,240,2679.432588,5133.759579,111.664949,1376.354274,0.000000,2,0.969636,INR,Razorpay,IMPS,6,2,0,PAYOUT,0.979805,0.855415,0.984063,0.017165,0.007801,1,0.006000,0.000049,razorpay,0.153921,0.015000,1.223273,4.850200,1.415060,5.122469,0.045114,28403.874871
synthetic::LEAK_BATCH_010::014,1,LEAK_BATCH_010,SYN_10_014,under_heavy,under_heavy,v1,1.00,630199.910644,241,2624.326036,4488.411042,182.343631,1556.262429,0.006131,2,0.988197,INR,Razorpay,IMPS,9,2,0,PAYOUT,0.990591,0.903690,0.983595,0.007997,0.004857,3,0.001403,0.000262,razorpay,0.151501,0.005139,1.382596,4.454943,1.197792,4.820845,0.057433,36194.075673
synthetic::LEAK_BATCH_010::015,1,LEAK_BATCH_010,SYN_10_015,under_heavy,under_heavy,v1,1.00,636662.616699,224,2826.155889,5177.619402,215.273231,1512.522668,0.013380,2,0.990066,INR,Razorpay,IMPS,8,2,0,PAYOUT,1.000000,0.848921,0.986083,0.012065,0.009872,2,0.005208,0.001625,razorpay,0.136826,0.012097,1.588149,4.860234,1.408451,5.366156,0.032775,20866.309963
synthetic::LEAK_BATCH_010::016,1,LEAK_BATCH_010,SYN_10_016,under_heavy,under_heavy,v1,1.00,598960.019875,235,2561.565861,5182.578681,71.501615,1529.073496,0.000000,2,0.972433,INR,Razorpay,IMPS,9,2,0,PAYOUT,0.984352,0.822193,0.975198,0.013301,0.010479,1,0.003491,0.004019,razorpay,0.153762,0.001526,1.833427,5.974807,1.808117,6.354636,0.059025,35353.552990
synthetic::LEAK_BATCH_010::017,1,LEAK_BATCH_010,SYN_10_017,under_heavy,under_heavy,v1,1.00,658284.716651,261,2484.279885,4620.082163,81.248829,1539.717402,0.046912,4,0.971942,INR,Razorpay,UPI,9,2,0,PAYOUT,0.974441,0.817916,0.950000,0.020000,0.007626,2,0.003264,0.006000,razorpay,0.158370,0.015000,2.021517,6.007507,2.104047,5.674195,0.041283,27175.667609
synthetic::LEAK_BATCH_010::018,1,LEAK_BATCH_010,SYN_10_018,under_heavy,under_heavy,v1,1.00,610121.787702,222,2720.826081,5201.643000,262.891511,1563.017163,0.000000,2,0.977060,INR,Razorpay,IMPS,8,6,1,PAYOUT,0.985167,0.853183,0.985988,0.012608,0.013331,1,0.002695,0.003902,razorpay,0.144273,0.008330,1.202773,5.465487,1.108465,4.701521,0.049947,30473.480197
synthetic::LEAK_BATCH_010::019,1,LEAK_BATCH_010,SYN_10_019,under_heavy,under_heavy,v1,1.00,527574.271332,216,2444.183025,4530.530584,48.883660,1604.297529,0.013666,3,0.973972,INR,Razorpay,UPI,9,2,0,PAYOUT,0.977815,0.818263,0.959984,0.018858,0.012731,2,0.002318,0.002002,razorpay,0.157958,0.007144,2.241541,6.184785,1.905252,5.532241,0.051378,27105.559101
synthetic::LEAK_BATCH_010::020,1,LEAK_BATCH_010,SYN_10_020,under_heavy,under_heavy,v1,1.00,555305.843848,215,2668.828559,4455.570691,165.732542,1474.971031,0.023721,3,0.970219,INR,Razorpay,IMPS,9,6,1,PAYOUT,0.997233,0.867950,0.976887,0.002352,0.016470,2,0.000000,0.000000,razorpay,0.141327,0.015000,1.579712,5.113571,1.445035,5.179649,0.044463,24690.653211
synthetic::LEAK_BATCH_011::001,1,LEAK_BATCH_011,SYN_11_001,under_heavy,under_heavy,v1,1.00,632406.701539,232,2665.538414,4604.774111,351.273612,1315.795029,0.009907,2,0.976673,INR,Razorpay,IMPS,7,1,0,PAYOUT,0.980677,0.875088,0.972333,0.016425,0.014803,1,0.003069,0.005745,razorpay,0.131692,0.001722,1.582859,5.578236,2.197538,5.280337,0.069680,44066.200745
synthetic::LEAK_BATCH_011::002,1,LEAK_BATCH_011,SYN_11_002,under_heavy,under_heavy,v1,1.00,607012.499028,216,2864.450772,4837.587099,177.199932,1232.802881,0.000000,1,0.992601,INR,Razorpay,UPI,7,3,0,PAYOUT,0.986965,0.888140,0.975648,0.011080,0.004458,0,0.000000,0.000000,razorpay,0.137455,0.000000,1.000000,4.677776,1.389533,4.000000,0.045553,27651.333128
synthetic::LEAK_BATCH_011::003,1,LEAK_BATCH_011,SYN_11_003,under_heavy,under_heavy,v1,1.00,578038.572221,220,2571.213106,4874.517334,265.085545,1378.979050,0.000000,2,0.980803,INR,Razorpay,UPI,7,3,0,PAYOUT,0.985411,0.836469,0.990000,0.012401,0.005776,2,0.000646,0.005892,razorpay,0.168440,0.005758,2.142274,5.868671,1.908618,6.012949,0.052366,30269.784849
synthetic::LEAK_BATCH_011::004,1,LEAK_BATCH_011,SYN_11_004,under_heavy,under_heavy,v1,1.00,618790.029540,204,2977.623128,5150.718167,179.271381,1319.790967,0.010085,2,0.979600,INR,Razorpay,UPI,9,2,0,PAYOUT,0.993607,0.875409,0.961263,0.005434,0.019835,1,0.003395,0.003171,razorpay,0.144995,0.000000,1.313845,4.669092,1.210136,4.644744,0.058518,36210.242609
synthetic::LEAK_BATCH_011::005,1,LEAK_BATCH_011,SYN_11_005,under_heavy,under_heavy,v1,1.00,592185.983999,210,2819.333888,4814.849348,121.314475,1404.806969,0.015259,2,0.994910,INR,Razorpay,UPI,7,3,0,PAYOUT,0.993070,0.907753,0.976550,0.005891,0.002594,1,0.001262,0.000790,razorpay,0.142677,0.000783,1.961237,4.777108,1.609952,5.212721,0.038653,22889.955651
synthetic::LEAK_BATCH_011::006,1,LEAK_BATCH_011,SYN_11_006,under_heavy,under_heavy,v1,1.00,586338.724944,205,2790.936489,5185.840865,361.056029,1468.741504,0.000000,2,0.981253,INR,Razorpay,IMPS,8,4,0,PAYOUT,0.979716,0.809981,0.974260,0.017241,0.010187,2,0.004215,0.004017,razorpay,0.146304,0.007092,1.698666,5.815730,1.882924,5.892572,0.044990,26379.503000
synthetic::LEAK_BATCH_011::007,1,LEAK_BATCH_011,SYN_11_007,under_heavy,under_heavy,v1,1.00,483454.082378,193,2575.091095,4991.031078,222.964037,1292.029231,0.023538,3,0.973415,INR,Razorpay,UPI,7,3,0,PAYOUT,0.980904,0.838777,0.981417,0.016232,0.017175,2,0.003903,0.001420,razorpay,0.180393,0.004813,1.857081,5.541137,1.974363,5.676348,0.060095,29053.040949
synthetic::LEAK_BATCH_011::008,1,LEAK_BATCH_011,SYN_11_008,under_heavy,under_heavy,v1,1.00,629527.781703,224,2812.101481,5131.064801,67.608295,1291.388045,0.000000,2,0.996127,INR,Razorpay,UPI,9,3,0,PAYOUT,0.999012,0.868664,0.987173,0.008314,0.000000,1,0.002653,0.001526,razorpay,0.152818,0.006733,1.929907,5.311019,1.946498,4.915364,0.050940,32068.285126
synthetic::LEAK_BATCH_011::009,1,LEAK_BATCH_011,SYN_11_009,under_heavy,under_heavy,v1,1.00,544445.766015,195,2845.902547,4934.262867,164.564398,1295.493317,0.000000,2,0.950616,INR,Razorpay,UPI,9,3,0,PAYOUT,0.994864,0.858198,0.973585,0.004365,0.006773,1,0.001153,0.002427,razorpay,0.147980,0.015000,1.949733,5.768972,1.618413,5.908428,0.058602,31905.692977
synthetic::LEAK_BATCH_011::010,1,LEAK_BATCH_011,SYN_11_010,under_heavy,under_heavy,v1,1.00,631501.458888,230,2835.713079,5041.602197,148.583018,1386.878866,0.013674,1,0.999681,INR,Razorpay,IMPS,8,3,0,PAYOUT,0.995892,0.902320,0.990000,0.003492,0.001997,0,0.002096,0.000000,razorpay,0.120000,0.002922,1.000000,4.000000,0.993560,4.290712,0.049971,31556.980866
synthetic::LEAK_BATCH_011::011,1,LEAK_BATCH_011,SYN_11_011,under_heavy,under_heavy,v1,1.00,580742.565233,203,2861.517888,4712.910727,335.828877,1357.528777,0.018498,2,0.979772,INR,Razorpay,IMPS,7,3,0,PAYOUT,0.999740,0.920000,0.985662,0.007777,0.000000,0,0.002168,0.000998,razorpay,0.142421,0.005309,1.109563,4.000000,0.800000,4.204474,0.043111,25036.381361
synthetic::LEAK_BATCH_011::012,1,LEAK_BATCH_011,SYN_11_012,under_heavy,under_heavy,v1,1.00,550325.651486,203,2814.639395,5412.627484,319.396510,1407.706753,0.019613,3,0.992087,INR,Razorpay,UPI,8,3,0,PAYOUT,0.984139,0.830687,0.973734,0.014813,0.000000,4,0.000847,0.000267,razorpay,0.139179,0.008693,2.303046,5.988701,2.176146,5.352856,0.042240,23245.707919
synthetic::LEAK_BATCH_011::013,1,LEAK_BATCH_011,SYN_11_013,under_heavy,under_heavy,v1,1.00,612534.390820,231,2686.004373,4635.683008,240.295622,1251.453043,0.016863,3,0.968611,INR,Razorpay,UPI,9,2,0,PAYOUT,0.991948,0.827679,0.985061,0.015582,0.009847,3,0.001293,0.004055,razorpay,0.156429,0.007923,1.860598,5.626323,1.836680,6.223679,0.036127,22128.799979
synthetic::LEAK_BATCH_011::014,1,LEAK_BATCH_011,SYN_11_014,under_heavy,under_heavy,v1,1.00,551826.181011,203,2725.059432,4314.403518,155.328739,1212.787536,0.000000,2,0.959136,INR,Razorpay,UPI,7,3,0,PAYOUT,0.979589,0.872271,0.983336,0.017349,0.011043,2,0.000000,0.005400,razorpay,0.173121,0.000000,2.102881,5.330232,1.931864,5.435721,0.055087,30398.434386
synthetic::LEAK_BATCH_011::015,1,LEAK_BATCH_011,SYN_11_015,under_heavy,under_heavy,v1,1.00,544875.072853,201,2721.497839,5276.489429,213.684692,1402.194426,0.002070,2,0.984160,INR,Razorpay,IMPS,9,1,0,PAYOUT,0.988284,0.824555,0.970562,0.009958,0.000000,2,0.003241,0.001739,razorpay,0.147784,0.006891,1.412628,4.293049,1.218349,4.756926,0.048230,26279.536172
synthetic::LEAK_BATCH_011::016,1,LEAK_BATCH_011,SYN_11_016,under_heavy,under_heavy,v1,1.00,594801.940339,200,2917.064997,5158.615813,330.596237,1228.500977,0.000000,1,1.000000,INR,Razorpay,UPI,9,3,0,PAYOUT,0.996865,0.920000,0.975394,0.002665,0.003052,0,0.000000,0.000000,razorpay,0.120000,0.012087,1.115694,4.000000,0.854938,4.120204,0.051602,30693.184597
synthetic::LEAK_BATCH_011::017,1,LEAK_BATCH_011,SYN_11_017,under_heavy,under_heavy,v1,1.00,607536.214542,229,2647.229318,4603.218348,228.834334,1307.220328,0.010151,2,0.960421,INR,Razorpay,UPI,8,3,0,PAYOUT,0.978667,0.862915,0.958649,0.018133,0.006185,0,0.000000,0.001321,razorpay,0.165820,0.015000,1.836729,5.676092,1.515646,5.166833,0.048628,29543.089418
synthetic::LEAK_BATCH_011::018,1,LEAK_BATCH_011,SYN_11_018,under_heavy,under_heavy,v1,1.00,656755.867659,224,2962.759797,5392.495676,210.799353,1435.667667,0.007362,2,0.971471,INR,Razorpay,IMPS,9,5,1,PAYOUT,0.996665,0.851959,0.990000,0.002834,0.012255,1,0.001764,0.000000,razorpay,0.144495,0.005441,1.607528,5.808230,1.696952,5.173262,0.055149,36219.397407
synthetic::LEAK_BATCH_011::019,1,LEAK_BATCH_011,SYN_11_019,under_heavy,under_heavy,v1,1.00,571391.593703,219,2570.128033,4902.043239,219.281629,1374.973276,0.007775,2,0.973377,INR,Razorpay,IMPS,9,3,0,PAYOUT,0.984199,0.860005,0.977466,0.013431,0.008827,1,0.000000,0.000490,razorpay,0.144686,0.003409,1.936951,5.553814,1.766130,5.542226,0.060262,34433.138613
synthetic::LEAK_BATCH_011::020,1,LEAK_BATCH_011,SYN_11_020,under_heavy,under_heavy,v1,1.00,572176.721201,193,2916.547479,5198.671259,147.076338,1406.883716,0.016350,2,0.965618,INR,Razorpay,UPI,8,1,0,PAYOUT,0.992243,0.903314,0.984040,0.006594,0.003193,2,0.001711,0.000592,razorpay,0.144655,0.000000,1.318138,5.975685,1.225610,5.684407,0.062691,35870.077500
synthetic::LEAK_BATCH_012::001,1,LEAK_BATCH_012,SYN_12_001,under_heavy,under_heavy,v1,1.00,585435.503617,227,2496.145533,5009.707633,49.922911,1570.150029,0.000000,1,0.995415,INR,Razorpay,UPI,8,2,0,PAYOUT,1.000000,0.884559,0.981561,0.003108,0.000000,0,0.003378,0.000000,razorpay,0.142777,0.002064,1.426309,4.415301,1.306431,4.234868,0.070652,41362.443005
synthetic::LEAK_BATCH_012::002,1,LEAK_BATCH_012,SYN_12_002,under_heavy,under_heavy,v1,1.00,633660.228453,237,2670.351669,4766.621131,158.084225,1571.582511,0.018615,2,0.984068,INR,Razorpay,UPI,9,6,1,PAYOUT,0.991282,0.881801,0.975944,0.007410,0.009323,3,0.001663,0.000816,razorpay,0.174617,0.000000,1.685914,5.313899,1.468100,4.660362,0.036857,23354.969672
synthetic::LEAK_BATCH_012::003,1,LEAK_BATCH_012,SYN_12_003,under_heavy,under_heavy,v1,1.00,629028.397533,249,2562.510837,5268.919837,80.757401,1548.078396,0.000000,2,0.984781,INR,Razorpay,IMPS,9,5,1,PAYOUT,0.990708,0.891245,0.982113,0.007898,0.019110,3,0.000000,0.000037,razorpay,0.137405,0.004784,1.387568,5.440329,1.139120,5.438545,0.047513,29886.902200
synthetic::LEAK_BATCH_012::004,1,LEAK_BATCH_012,SYN_12_004,under_heavy,under_heavy,v1,1.00,622469.306184,240,2548.419323,4663.860807,170.087270,1397.752546,0.013571,2,0.973504,INR,Razorpay,UPI,8,4,0,PAYOUT,0.985789,0.851377,0.978046,0.012079,0.006189,0,0.000000,0.002279,razorpay,0.134944,0.010954,1.597561,4.821231,1.647395,4.898826,0.064534,40170.731045
synthetic::LEAK_BATCH_012::005,1,LEAK_BATCH_012,SYN_12_005,under_heavy,under_heavy,v1,1.00,626594.478835,238,2557.191586,5059.807428,86.316000,1530.672621,0.000000,2,0.985829,INR,Razorpay,IMPS,8,4,0,PAYOUT,0.988286,0.807550,0.985594,0.016508,0.004024,2,0.005688,0.000000,razorpay,0.154778,0.000000,2.155855,5.816056,1.848303,5.234403,0.051357,32180.091872
synthetic::LEAK_BATCH_012::006,1,LEAK_BATCH_012,SYN_12_006,under_heavy,under_heavy,v1,1.00,581424.432504,241,2431.510427,4821.132169,48.630209,1654.312958,0.031689,4,0.968280,INR,Razorpay,IMPS,10,6,1,PAYOUT,0.970000,0.775439,0.958550,0.020000,0.017099,3,0.000000,0.004521,razorpay,0.186400,0.012518,2.534505,6.464374,2.344847,6.810155,0.045725,26585.658237
synthetic::LEAK_BATCH_012::007,1,LEAK_BATCH_012,SYN_12_007,under_heavy,under_heavy,v1,1.00,619155.727700,236,2589.401518,5102.104614,51.788030,1632.969443,0.000000,2,0.963375,INR,Razorpay,UPI,8,4,0,PAYOUT,0.980666,0.841434,0.982183,0.016434,0.002465,1,0.002999,0.002902,razorpay,0.150086,0.011810,1.549057,6.073303,1.694255,6.231893,0.067025,41498.991586
synthetic::LEAK_BATCH_012::008,1,LEAK_BATCH_012,SYN_12_008,under_heavy,under_heavy,v1,1.00,682811.788165,251,2706.094263,5306.288938,163.791490,1542.897272,0.016925,2,0.973646,INR,Razorpay,UPI,8,5,1,PAYOUT,0.984645,0.883979,0.990000,0.013052,0.004856,1,0.001013,0.004833,razorpay,0.145182,0.000000,1.663786,4.275260,1.463488,4.092149,0.057289,39117.934985
synthetic::LEAK_BATCH_012::009,1,LEAK_BATCH_012,SYN_12_009,under_heavy,under_heavy,v1,1.00,702981.613549,270,2639.832663,5095.933695,57.289199,1582.653687,0.015338,3,0.970509,INR,Razorpay,UPI,9,2,0,PAYOUT,0.990660,0.827422,0.977896,0.017161,0.010664,1,0.003977,0.003295,razorpay,0.165508,0.015000,1.961079,6.160151,1.832225,6.080151,0.053523,37626.034153
synthetic::LEAK_BATCH_012::010,1,LEAK_BATCH_012,SYN_12_010,under_heavy,under_heavy,v1,1.00,677170.680771,258,2591.592236,4910.181887,232.632197,1323.577708,0.026109,3,0.968078,INR,Razorpay,IMPS,8,4,0,PAYOUT,0.998931,0.835942,0.967532,0.004178,0.000000,1,0.000000,0.003802,razorpay,0.138071,0.000000,1.480775,5.516796,1.159868,5.524655,0.087777,59439.883376
synthetic::LEAK_BATCH_012::011,1,LEAK_BATCH_012,SYN_12_011,under_heavy,under_heavy,v1,1.00,574883.066652,229,2454.427314,4564.004674,128.928062,1508.295534,0.014480,3,0.971869,INR,Razorpay,IMPS,9,4,0,PAYOUT,0.976223,0.793739,0.981755,0.020000,0.017683,3,0.001820,0.000546,razorpay,0.154271,0.000000,1.000000,5.597245,1.427266,5.330672,0.052362,30101.960337
synthetic::LEAK_BATCH_012::012,1,LEAK_BATCH_012,SYN_12_012,under_heavy,under_heavy,v1,1.00,601267.229584,240,2487.671868,4691.446226,174.898456,1558.754927,0.034195,3,0.969899,INR,Razorpay,UPI,7,6,1,PAYOUT,0.990884,0.842024,0.972926,0.007749,0.004885,2,0.002416,0.001552,razorpay,0.149234,0.000000,1.665646,5.946778,1.457117,5.916564,0.051600,31025.236431
synthetic::LEAK_BATCH_012::013,1,LEAK_BATCH_012,SYN_12_013,under_heavy,under_heavy,v1,1.00,564537.840907,230,2431.426524,5245.612541,48.628530,1433.155424,0.039495,3,0.981993,INR,Razorpay,UPI,7,3,0,PAYOUT,0.995998,0.849285,0.954111,0.003402,0.005736,2,0.001370,0.000000,razorpay,0.146299,0.000000,1.667787,5.110160,1.809282,5.644802,0.060933,34399.030758
